state,county,county_FIPS,year,opioid_claim_count,opioid_day_supply,opioid_prescriber_rate,la_opioid_claim_count,la_opioid_day_supply,la_opioid_prescriber_rate
PA,Fayette County,42051,2016,56063.0,1356281.0,7.158704904979947,6368.0,181066.0,2.1916525900528447
PA,Fayette County,42051,2017,56801.0,1438389.0,4.382776718542248,7478.0,215994.0,2.4352515706889166
PA,Forest County,42053,2013,254.0,7660.0,2.4883333333333333,0.0,0.0,0.0
PA,Forest County,42053,2014,223.0,6307.0,1.76,0.0,0.0,0.0
PA,Forest County,42053,2015,110.0,3544.0,0.705,0.0,0.0,0.0
PA,Forest County,42053,2016,78.0,2631.0,1.05,0.0,0.0,0.0
PA,Forest County,42053,2017,45.0,1220.0,0.94,0.0,0.0,0.0
PA,Franklin County,42055,2013,55836.0,1156213.0,4.5341546858719335,8256.0,219402.0,4.200480512337785
PA,Franklin County,42055,2014,66472.0,1484679.0,5.385738919082125,10080.0,268105.0,3.498426026570048
PA,Franklin County,42055,2015,72243.0,1670522.0,5.5630576753493415,11741.0,314194.0,3.334917638945417
PA,Franklin County,42055,2016,74259.0,1711447.0,4.956769505190361,11912.0,322525.0,4.232671199246607
PA,Franklin County,42055,2017,61843.0,1432133.0,4.116800791050228,9246.0,253614.0,6.535942295504787
PA,Fulton County,42057,2013,4416.0,87947.0,3.446307189542484,519.0,15307.0,6.199346405228759
PA,Fulton County,42057,2014,4656.0,93292.0,4.1532367149758445,442.0,12948.0,4.099082125603865
PA,Fulton County,42057,2015,3909.0,79981.0,3.5769780219780216,344.0,10172.0,2.4303663003663005
PA,Fulton County,42057,2016,3575.0,74935.0,2.7214285714285715,328.0,9547.0,2.4255158730158723
PA,Fulton County,42057,2017,3351.0,72278.0,2.5641142857142865,375.0,10626.0,1.9262476190476192
PA,Greene County,42059,2013,9211.0,208401.0,9.289343241869918,858.0,21797.0,2.0586314363143634
PA,Greene County,42059,2014,7601.0,171080.0,7.557779304029304,715.0,19125.0,1.7346701215451215
PA,Greene County,42059,2015,6111.0,128756.0,5.735985917537746,740.0,18457.0,1.5051509344314222
PA,Greene County,42059,2016,5060.0,114076.0,5.332898285096686,645.0,16314.0,1.1935617253386148
PA,Greene County,42059,2017,3713.0,83219.0,3.8942358644262707,406.0,10762.0,0.5421293604651163
PA,Huntingdon County,42061,2013,20150.0,409073.0,2.76385945945946,3122.0,73860.0,5.604588513513514
PA,Huntingdon County,42061,2014,21550.0,448879.0,3.6882474025974035,3664.0,87601.0,7.897933766233765
PA,Huntingdon County,42061,2015,18945.0,393056.0,7.797999999999999,2907.0,68829.0,5.891060606060606
PA,Huntingdon County,42061,2016,19490.0,444502.0,7.7382172096908945,3676.0,98672.0,7.625782957393483
PA,Huntingdon County,42061,2017,17048.0,422888.0,4.582323517126149,3413.0,97418.0,5.964158103592314
PA,Indiana County,42063,2013,37223.0,822280.0,3.4439556878306887,6567.0,182864.0,4.94508597883598
PA,Indiana County,42063,2014,37214.0,832627.0,3.5034968207637167,6168.0,171626.0,5.303133578249035
PA,Indiana County,42063,2015,35723.0,807269.0,4.129824236621105,5944.0,166031.0,4.959416356638632
PA,Indiana County,42063,2016,32926.0,737301.0,3.503573784236886,5127.0,142493.0,4.413588144943631
PA,Indiana County,42063,2017,29887.0,678796.0,3.8268567064506964,4456.0,123706.0,5.05657814720091
PA,Jefferson County,42065,2013,31950.0,674610.0,7.022166997354497,5766.0,159582.0,4.170294204336324
PA,Jefferson County,42065,2014,33069.0,706466.0,5.542727893593142,5727.0,157711.0,4.137474126608878
PA,Jefferson County,42065,2015,32532.0,699572.0,4.81452603349032,5752.0,157417.0,4.49745480115123
PA,Jefferson County,42065,2016,30664.0,660750.0,4.306954778473916,5167.0,140244.0,3.913503165909792
PA,Jefferson County,42065,2017,27858.0,595876.0,3.5011684940940766,4992.0,128782.0,4.701391856582539
PA,Juniata County,42067,2013,9037.0,172739.0,3.629671568627451,1746.0,41537.0,8.949389705882353
PA,Juniata County,42067,2014,9378.0,189019.0,4.352727941176471,1837.0,44000.0,10.378683823529412
PA,Juniata County,42067,2015,9388.0,204551.0,4.225157894736842,1818.0,45768.0,12.202135338345865
PA,Juniata County,42067,2016,7871.0,169184.0,3.846750700280112,1447.0,36373.0,12.815112044817925
PA,Juniata County,42067,2017,7556.0,163246.0,4.169503801520608,1378.0,34726.0,12.09734293717487
PA,Lackawanna County,42069,2013,547783.0,11916324.0,5.5615528392211395,86192.0,2352585.0,2.777965481239982
PA,Lackawanna County,42069,2014,575898.0,12888422.0,5.258927272091924,89633.0,2466085.0,3.7800276998094113
PA,Lackawanna County,42069,2015,589856.0,13559309.0,4.736607331596398,90882.0,2533272.0,3.538970501668648
PA,Lackawanna County,42069,2016,600359.0,13975293.0,3.9154420810409682,92202.0,2582156.0,3.1807934917296143
PA,Lackawanna County,42069,2017,579435.0,13420627.0,3.8031069897974104,87995.0,2433747.0,2.851671779203397
PA,Lancaster County,42071,2013,590978.0,11830586.0,5.2597489839760065,88016.0,2442864.0,5.128357006258498
PA,Lancaster County,42071,2014,577086.0,11271931.0,5.220233391442872,78615.0,2152995.0,4.357816535160103
PA,Lancaster County,42071,2015,542389.0,10851388.0,5.204388181726619,73234.0,2028463.0,4.428825427989058
PA,Lancaster County,42071,2016,536122.0,10747179.0,3.8312107641459523,71836.0,1944796.0,3.932353634069083
PA,Lancaster County,42071,2017,504148.0,10041659.0,3.5700743477393675,71094.0,1895686.0,4.118619501821493
PA,Lawrence County,42073,2013,180935.0,4124261.0,7.121683025769885,34182.0,945812.0,4.378196043554225
PA,Lawrence County,42073,2014,168161.0,3858986.0,6.993099080159363,30547.0,846279.0,3.376775622607911
PA,Lawrence County,42073,2015,153969.0,3525525.0,6.624344696650706,26066.0,710355.0,3.247437902745931
PA,Lawrence County,42073,2016,156748.0,3642202.0,8.094066520237623,30268.0,830961.0,2.8318570879182206
PA,Lawrence County,42073,2017,130999.0,2975979.0,4.588391950524369,24278.0,649125.0,3.1902405669162803
PA,Lebanon County,42075,2013,79081.0,1653071.0,3.020615138425289,15346.0,437793.0,5.0637876997811055
PA,Lebanon County,42075,2014,84876.0,1840973.0,3.470570578898025,16762.0,481540.0,5.059584194165204
PA,Lebanon County,42075,2015,85339.0,1871968.0,2.6501930011873327,16083.0,464129.0,4.034223155076805
PA,Lebanon County,42075,2016,86892.0,1940576.0,2.5787103075525626,16011.0,463411.0,3.6624010418490593
PA,Lebanon County,42075,2017,79993.0,1843359.0,2.2658323389928254,15326.0,446613.0,3.2035400132925713
PA,Lehigh County,42077,2013,810017.0,16355655.0,5.384710414597653,147446.0,4084684.0,3.5623883483128127
PA,Lehigh County,42077,2014,860514.0,17379974.0,5.791117159241704,151395.0,4235893.0,3.4461770650313035
PA,Lehigh County,42077,2015,866794.0,17488954.0,5.724419052395295,148786.0,4218431.0,3.071486363697383
PA,Lehigh County,42077,2016,836675.0,16981334.0,5.802660717939101,139570.0,3963620.0,2.9829181490616787
PA,Lehigh County,42077,2017,784262.0,16396568.0,5.3987584408981535,134061.0,3809953.0,2.7281429751799315
PA,Luzerne County,42079,2013,494900.0,10564284.0,6.320255588951145,93655.0,2562064.0,4.885548124283978
PA,Luzerne County,42079,2014,497841.0,10769700.0,6.181259404138284,92775.0,2598847.0,4.343661764158082
PA,Luzerne County,42079,2015,493622.0,11152529.0,6.521890834659343,98521.0,2781998.0,4.580078670485472
PA,Luzerne County,42079,2016,496932.0,11406967.0,5.539527209976733,98105.0,2798217.0,3.998770285353643
PA,Luzerne County,42079,2017,421589.0,9818918.0,4.498922701600574,75109.0,2144359.0,3.8544186730191727
PA,Lycoming County,42081,2013,120680.0,2293745.0,5.5755718599980835,17945.0,506388.0,4.443843891851155
PA,Lycoming County,42081,2014,118242.0,2283050.0,4.805112151182844,16941.0,466783.0,4.849682825341535
PA,Lycoming County,42081,2015,118887.0,2361245.0,6.518212328049672,17868.0,501696.0,4.020600891859493
PA,Lycoming County,42081,2016,113734.0,2225412.0,5.121635378091603,17167.0,471320.0,4.550493399961621
PA,Lycoming County,42081,2017,106238.0,2143996.0,4.092976534630947,17191.0,461455.0,5.113821368718426
PA,McKean County,42083,2013,16242.0,375788.0,5.835253968253968,3340.0,89878.0,7.634630158730158
PA,McKean County,42083,2014,16431.0,389191.0,6.337773697742006,3578.0,96253.0,7.155663424994411
PA,McKean County,42083,2015,15798.0,370291.0,5.499562115755395,3130.0,84969.0,8.184515078758777
PA,McKean County,42083,2016,15264.0,368355.0,4.808464440321584,2831.0,78686.0,5.574409090909092
PA,McKean County,42083,2017,15330.0,373108.0,5.175503174603174,2778.0,77057.0,4.196309523809524
PA,Mercer County,42085,2013,57339.0,1189043.0,7.969228345073556,8698.0,231418.0,4.821833906052672
PA,Mercer County,42085,2014,55068.0,1148764.0,7.098400017362522,8337.0,219450.0,4.305715643539666
PA,Mercer County,42085,2015,62618.0,1352365.0,7.121772534709316,11014.0,284062.0,3.6005636143759716
PA,Mercer County,42085,2016,60118.0,1287707.0,6.752891284953787,10115.0,251351.0,3.7591591199966192
PA,Mercer County,42085,2017,56746.0,1228985.0,5.007287836498292,9905.0,238327.0,3.3723778059869156
PA,Mifflin County,42087,2013,21160.0,439666.0,3.4949909112581206,3107.0,88948.0,3.801489957685202
PA,Mifflin County,42087,2014,18270.0,374616.0,4.001373219500566,2596.0,74150.0,4.423695393050838
PA,Mifflin County,42087,2015,19941.0,456274.0,2.9134572585548026,3262.0,94303.0,3.8492335200625325
PA,Mifflin County,42087,2016,18296.0,407455.0,3.013794584300272,2651.0,76974.0,3.2073779134295224
PA,Mifflin County,42087,2017,15610.0,352911.0,1.9896863531946336,2327.0,67265.0,4.0449691009581406
PA,Monroe County,42089,2013,46261.0,1050428.0,5.948862428166507,8120.0,229471.0,1.7776128459120897
PA,Monroe County,42089,2014,48947.0,1114590.0,4.866890420731698,8526.0,238059.0,1.86018552476914
PA,Monroe County,42089,2015,47122.0,1106891.0,5.691687321564043,8645.0,240199.0,2.20249714410263
PA,Monroe County,42089,2016,49788.0,1212490.0,3.6706685125634757,9444.0,263495.0,3.0375752647498744
PA,Monroe County,42089,2017,48138.0,1186004.0,3.414312583074132,8468.0,241041.0,1.517681320792734
PA,Montgomery County,42091,2013,1804332.0,37028761.0,5.606978332057914,236626.0,6467427.0,3.5643231332882013
PA,Montgomery County,42091,2014,1897892.0,39265789.0,5.271102509234341,242503.0,6696983.0,3.408342072128723
PA,Montgomery County,42091,2015,1911778.0,40243583.0,5.068886358184587,250275.0,6936786.0,3.243133883684463
PA,Montgomery County,42091,2016,1915634.0,41590080.0,4.73082990147764,260641.0,7334270.0,2.8792899530064546
PA,Montgomery County,42091,2017,1753953.0,38663203.0,3.9688010124537363,238942.0,6701366.0,2.687861566768864
PA,Montour County,42093,2013,59895.0,1124197.0,6.589068218925338,10563.0,297845.0,9.057275805036873
PA,Montour County,42093,2014,60266.0,1131012.0,6.346858917606373,9898.0,282473.0,8.854095615466804
PA,Montour County,42093,2015,77877.0,1684745.0,7.382723971936621,17048.0,489555.0,7.450779305592716
PA,Montour County,42093,2016,72079.0,1511568.0,6.208046039616359,13800.0,394461.0,7.779141554773419
PA,Montour County,42093,2017,61049.0,1274762.0,5.148438845806911,10998.0,315237.0,7.356686395519473
PA,Northampton County,42095,2013,425473.0,8392125.0,6.32872954833764,62522.0,1712954.0,2.3679721339799333
PA,Northampton County,42095,2014,438896.0,8580569.0,7.041105593370186,59612.0,1665893.0,2.2196368587176036
PA,Northampton County,42095,2015,445214.0,8499958.0,6.684065314783581,57649.0,1619730.0,2.065586915231434
PA,Northampton County,42095,2016,422493.0,8060101.0,6.105571394996326,52399.0,1474281.0,2.238418717483978
PA,Northampton County,42095,2017,406972.0,8095999.0,5.47818904469305,54353.0,1526582.0,2.541317688541856
PA,Northumberland County,42097,2013,53216.0,1133772.0,5.740500781742802,10023.0,285467.0,9.180326153064085
PA,Northumberland County,42097,2014,54169.0,1163968.0,5.485968948281991,9693.0,279280.0,7.937586034255601
PA,Northumberland County,42097,2015,63215.0,1433785.0,5.79341699245896,12617.0,361530.0,6.706176210502818
PA,Northumberland County,42097,2016,58748.0,1311989.0,4.728448094486837,10687.0,305558.0,7.2900088873863735
PA,Northumberland County,42097,2017,50647.0,1131879.0,4.1648482169936365,8797.0,253413.0,6.931615375125298
PA,Perry County,42099,2013,8741.0,196545.0,4.832177930094597,1547.0,40575.0,7.239587141253809
PA,Perry County,42099,2014,7704.0,171951.0,8.146904761904763,1360.0,36177.0,13.41601851851852
PA,Perry County,42099,2015,6422.0,149273.0,6.3570370370370375,1149.0,31420.0,14.066574074074076
PA,Perry County,42099,2016,7016.0,156825.0,5.147010582010583,1102.0,28877.0,11.106750440917107
PA,Perry County,42099,2017,7098.0,159691.0,3.6601790123456794,1094.0,28018.0,7.1424814814814805
PA,Philadelphia County,42101,2013,22886450.0,470409251.0,7.839695109910674,2839895.0,78072872.0,2.0685949561228516
PA,Philadelphia County,42101,2014,24120219.0,498450605.0,7.90025042280955,2904354.0,80601053.0,1.9139568097887292
PA,Philadelphia County,42101,2015,24448186.0,513458873.0,7.780797337109098,3066942.0,85278040.0,1.991327169186116
PA,Philadelphia County,42101,2016,24336635.0,527708732.0,7.100781790946917,3165567.0,89531673.0,1.8148471889101514
PA,Philadelphia County,42101,2017,22100672.0,486416749.0,6.107936247384534,2870510.0,81013760.0,1.6850022791086545
PA,Pike County,42103,2013,24868.0,595878.0,7.405940393918353,5284.0,150806.0,5.6081717984893125
PA,Pike County,42103,2014,27223.0,657133.0,5.426017261605497,5871.0,166070.0,6.01942852354617
PA,Pike County,42103,2015,23532.0,571389.0,5.790800488452138,4941.0,138296.0,7.98883221253272
PA,Pike County,42103,2016,23850.0,603177.0,5.141366639845902,5099.0,144681.0,5.641531282764002
PA,Pike County,42103,2017,23561.0,599335.0,4.364181373118155,4868.0,138051.0,3.933627017299431
PA,Potter County,42105,2013,10651.0,232877.0,12.997417889587702,1774.0,44907.0,7.577002096436058
PA,Potter County,42105,2014,12939.0,294870.0,12.169333333333334,1864.0,46820.0,3.530859259259259
PA,Potter County,42105,2015,7051.0,135777.0,10.347560606060606,921.0,21784.0,3.4104842873176207
PA,Potter County,42105,2016,6690.0,127297.0,9.426865993265993,955.0,20683.0,1.4407737373737373
PA,Potter County,42105,2017,6501.0,129720.0,10.186473847517732,755.0,16336.0,1.6704765070921987
PA,Schuylkill County,42107,2013,55872.0,1183837.0,4.395742117043323,7730.0,197730.0,6.7912219184722025
PA,Schuylkill County,42107,2014,55361.0,1223303.0,4.897660512439307,7203.0,200329.0,5.556150094481194
PA,Schuylkill County,42107,2015,51922.0,1177741.0,4.91023959769071,6589.0,188015.0,5.220283531900672
PA,Schuylkill County,42107,2016,51824.0,1183085.0,4.319482071909572,6198.0,176780.0,4.941024050024051
PA,Schuylkill County,42107,2017,46798.0,1082895.0,4.921853738825256,5822.0,165763.0,4.640861407490689
PA,Snyder County,42109,2013,13098.0,273565.0,2.9486055555555555,2770.0,76702.0,6.013370833333333
PA,Snyder County,42109,2014,13960.0,284517.0,3.24396540346908,2946.0,78630.0,6.824919602456367
PA,Snyder County,42109,2015,13209.0,277389.0,2.9606619909502263,2916.0,77850.0,7.970220060331824
PA,Snyder County,42109,2016,12693.0,262744.0,2.6438727410155973,2624.0,70303.0,9.139339139696283
PA,Snyder County,42109,2017,12545.0,259392.0,2.2317726495726493,2487.0,66641.0,7.900832478632478
PA,Somerset County,42111,2013,72789.0,1711939.0,8.912331220028173,14498.0,395649.0,3.7134676655130807
PA,Somerset County,42111,2014,72462.0,1722470.0,9.019949052822833,14357.0,396401.0,4.666105528816734
PA,Somerset County,42111,2015,62187.0,1429281.0,8.564416760410145,10766.0,296615.0,4.274788187676933
PA,Somerset County,42111,2016,55763.0,1265852.0,6.7884535444836365,9015.0,241967.0,4.515357865471291
PA,Somerset County,42111,2017,57067.0,1350232.0,4.802459222583072,9462.0,260393.0,3.6780956750942577
PA,Sullivan County,42113,2013,26480.0,503307.0,4.679070336391438,4040.0,113022.0,10.693313455657492
PA,Sullivan County,42113,2014,26371.0,510123.0,3.4660964419475646,3933.0,108082.0,9.19560393258427
PA,Sullivan County,42113,2015,26679.0,531701.0,5.569570711024136,4051.0,113086.0,7.671383431180692
PA,Sullivan County,42113,2016,25161.0,493755.0,5.087681467181468,3790.0,103969.0,8.091265637065636
PA,Sullivan County,42113,2017,23664.0,477230.0,3.6030373626373633,3905.0,105156.0,11.037559340659339
PA,Susquehanna County,42115,2013,14092.0,325445.0,3.7136990428925913,1681.0,44784.0,5.888833116704084
PA,Susquehanna County,42115,2014,15213.0,359882.0,4.098655677655677,1826.0,49373.0,6.469095238095239
PA,Susquehanna County,42115,2015,14879.0,363210.0,3.8965267857142853,1721.0,47995.0,5.921532738095237
PA,Susquehanna County,42115,2016,14188.0,350429.0,4.704104166666666,1522.0,41280.0,5.5186082459207455
PA,Susquehanna County,42115,2017,12707.0,317860.0,2.687829254079254,1597.0,43786.0,5.626589452214453
PA,Tioga County,42117,2013,15970.0,344745.0,5.4696259127701525,2773.0,76502.0,8.917473063908766
PA,Tioga County,42117,2014,15377.0,329634.0,4.749773660471762,2588.0,69265.0,5.553322733975193
PA,Tioga County,42117,2015,15357.0,339879.0,5.836225232621785,2728.0,72562.0,5.885921820835615
PA,Tioga County,42117,2016,15320.0,346912.0,5.059492481203007,2605.0,70945.0,4.102751922910725
PA,Tioga County,42117,2017,13978.0,335226.0,3.486631459686147,2536.0,69786.0,5.579984713203464
PA,Union County,42119,2013,23537.0,457824.0,3.266025235404896,4492.0,127310.0,3.334767514124294
PA,Union County,42119,2014,24719.0,471502.0,4.160177978883861,4425.0,122761.0,3.542395173453997
PA,Union County,42119,2015,23126.0,458686.0,4.808128570775629,4290.0,120121.0,3.2001729540883956
PA,Union County,42119,2016,24124.0,491740.0,3.067265161383702,4329.0,124591.0,3.3748321030539876
PA,Union County,42119,2017,22819.0,461414.0,3.156529168717649,4124.0,118126.0,3.2936155039453467
PA,Venango County,42121,2013,30683.0,668767.0,4.792683045918038,5009.0,136056.0,3.4926901849579877
PA,Venango County,42121,2014,31887.0,698180.0,4.06144638105251,5411.0,144167.0,2.5365956857688885
PA,Venango County,42121,2015,30619.0,688703.0,4.209171392550518,5277.0,141053.0,2.465087093946106
PA,Venango County,42121,2016,28580.0,641246.0,3.8410960855362646,4642.0,125259.0,2.6944402795609177
PA,Venango County,42121,2017,26138.0,583395.0,2.9741198661213106,4041.0,108655.0,2.0226277348954733
PA,Warren County,42123,2013,56462.0,1215580.0,8.145128652023205,8617.0,242704.0,4.700515580786643
PA,Warren County,42123,2014,58219.0,1248268.0,7.72677121040724,9265.0,250935.0,4.288227617970264
PA,Warren County,42123,2015,53014.0,1112399.0,7.832824520913633,9553.0,252441.0,4.6451453837691465
PA,Warren County,42123,2016,57475.0,1228358.0,6.430615261931052,10276.0,270196.0,4.173252536936747
PA,Warren County,42123,2017,52695.0,1145272.0,4.408375420875421,8847.0,236950.0,4.550917508417508
PA,Washington County,42125,2013,403247.0,8207708.0,8.091678005623576,55125.0,1529935.0,2.741113495248777
PA,Washington County,42125,2014,406643.0,8317222.0,7.5928699653447795,55781.0,1548622.0,2.9484271801240496
PA,Washington County,42125,2015,404876.0,8278218.0,8.025528329764505,56887.0,1568169.0,3.33322031226061
PA,Washington County,42125,2016,393908.0,8075125.0,6.4513799154063545,54441.0,1487986.0,3.1399926257632393
PA,Washington County,42125,2017,365280.0,7570284.0,5.41512855675306,50756.0,1382332.0,3.0055957146761108
PA,Wayne County,42127,2013,14506.0,335806.0,3.912096701747864,2170.0,61475.0,3.5386978331745773
PA,Wayne County,42127,2014,14740.0,342812.0,4.269229859883707,2342.0,62618.0,5.751981460846845
PA,Wayne County,42127,2015,13653.0,329625.0,4.563103447209451,2202.0,60244.0,5.851314637754365
PA,Wayne County,42127,2016,13918.0,340740.0,4.80440898844745,2351.0,63676.0,4.252358645627877
PA,Wayne County,42127,2017,13196.0,332664.0,3.8351526806526817,2184.0,61848.0,3.308028554778555
PA,Westmoreland County,42129,2013,484463.0,9928799.0,6.255927224531963,68947.0,1905832.0,3.008717935507034
PA,Westmoreland County,42129,2014,494251.0,10187151.0,6.682150285314475,70876.0,1944576.0,3.092251500060402
PA,Westmoreland County,42129,2015,489202.0,10118439.0,6.244050844791149,71744.0,1976052.0,3.220270787528952
PA,Westmoreland County,42129,2016,473235.0,9863309.0,5.727544531831942,67148.0,1840051.0,2.5152425282946944
PA,Westmoreland County,42129,2017,449104.0,9574621.0,4.941401192928783,65069.0,1783074.0,3.667324684063061
PA,Wyoming County,42131,2013,15368.0,293914.0,2.6088525498891353,3158.0,78841.0,8.061556910569106
PA,Wyoming County,42131,2014,15050.0,294405.0,2.9167366071428575,2823.0,74284.0,5.879764632936507
PA,Wyoming County,42131,2015,14223.0,290550.0,2.685371943115364,2475.0,66062.0,6.002006911217438
PA,Wyoming County,42131,2016,13473.0,275323.0,2.264616161616162,2249.0,59468.0,5.572479797979798
PA,Wyoming County,42131,2017,11078.0,235385.0,1.6215815789473684,1876.0,50859.0,6.17383596491228
PA,York County,42133,2013,614138.0,12424533.0,5.952067411934139,109320.0,3023989.0,7.3019289383768875
PA,York County,42133,2014,628835.0,12902140.0,6.3615677799205175,107820.0,3014336.0,6.593672993795475
PA,York County,42133,2015,590161.0,12230451.0,6.226520889425624,95535.0,2664013.0,5.894059650247467
PA,York County,42133,2016,588786.0,12526171.0,6.1134525443772905,98626.0,2804146.0,5.908300575981755
PA,York County,42133,2017,545611.0,11907200.0,4.972147863605308,96971.0,2711036.0,5.49135778481977
PR,Adjuntas Municipio,72001,2013,2410.0,42636.0,2.43625,0.0,0.0,0.0
PR,Adjuntas Municipio,72001,2014,2534.0,45793.0,2.3129999999999997,11.0,330.0,0.2645
PR,Adjuntas Municipio,72001,2015,1672.0,34572.0,0.7875,11.0,330.0,0.2185
PR,Adjuntas Municipio,72001,2016,1532.0,34418.0,0.7636842105263157,12.0,332.0,0.22947368421052633
PR,Adjuntas Municipio,72001,2017,1187.0,26211.0,0.5683333333333332,0.0,0.0,0.0
PR,Aguada Municipio,72003,2013,8200.0,153646.0,2.015466666666667,37.0,1050.0,0.038533333333333336
PR,Aguada Municipio,72003,2014,8179.0,162340.0,1.9808750000000004,41.0,1025.0,0.23487500000000003
PR,Aguada Municipio,72003,2015,5122.0,108541.0,1.2828205128205126,34.0,970.0,0.47538461538461535
PR,Aguada Municipio,72003,2016,4975.0,108818.0,1.4130263157894734,61.0,1710.0,0.43315789473684213
PR,Aguada Municipio,72003,2017,4245.0,98226.0,1.007792207792208,44.0,1209.0,0.2348051948051948
PR,Aguadilla Municipio,72005,2013,52865.0,916392.0,3.2591567479674795,643.0,17232.0,0.3806725203252032
PR,Aguadilla Municipio,72005,2014,51321.0,958966.0,3.3138052521008396,728.0,18974.0,0.43532794117647067
PR,Aguadilla Municipio,72005,2015,35513.0,689635.0,2.522032749428789,862.0,21046.0,0.6049878141660321
PR,Aguadilla Municipio,72005,2016,32868.0,631811.0,2.3052560568086884,856.0,20694.0,0.5880601503759397
PR,Aguadilla Municipio,72005,2017,28457.0,558654.0,2.7965386217386214,755.0,18837.0,0.595069147069147
PR,Aguas Buenas Municipio,72007,2013,36086.0,626491.0,2.9729944729569686,947.0,26016.0,0.28196308724832214
PR,Aguas Buenas Municipio,72007,2014,33255.0,579648.0,2.7980160200523105,396.0,10861.0,0.1842483108108108
PR,Aguas Buenas Municipio,72007,2015,23385.0,424371.0,2.4775388601036266,415.0,11247.0,0.5829989279971414
PR,Aguas Buenas Municipio,72007,2016,21900.0,412327.0,2.129919135634684,316.0,8963.0,0.32946996466431094
PR,Aguas Buenas Municipio,72007,2017,18250.0,356715.0,1.3604886958919216,407.0,11209.0,0.4366852770885029
PR,Aibonito Municipio,72009,2013,10857.0,205464.0,5.043720930232558,280.0,7526.0,1.0237209302325583
PR,Aibonito Municipio,72009,2014,10497.0,208507.0,4.572068965517242,304.0,7758.0,1.1622988505747125
PR,Aibonito Municipio,72009,2015,7979.0,153216.0,3.273578947368421,277.0,7178.0,1.1101052631578945
PR,Aibonito Municipio,72009,2016,7591.0,154344.0,3.011444444444444,194.0,5338.0,0.7204444444444444
PR,Aibonito Municipio,72009,2017,6343.0,131039.0,3.103720930232558,150.0,4357.0,0.6988372093023255
PR,Anasco Municipio,72011,2013,6850.0,115057.0,3.746861842105263,14.0,210.0,0.12325
PR,Anasco Municipio,72011,2014,6449.0,117808.0,3.2881837606837605,23.0,360.0,0.22858974358974357
PR,Anasco Municipio,72011,2015,4988.0,93931.0,2.634426356589147,23.0,555.0,0.18767441860465117
PR,Anasco Municipio,72011,2016,4622.0,91067.0,1.8437348484848486,17.0,405.0,0.036704545454545455
PR,Anasco Municipio,72011,2017,4081.0,85309.0,1.315,12.0,360.0,0.14285714285714285
PR,Arecibo Municipio,72013,2013,74084.0,1325161.0,2.8553728603603608,406.0,10575.0,0.1517310810810811
PR,Arecibo Municipio,72013,2014,70117.0,1317061.0,2.4422793816543815,417.0,10663.0,0.10958845208845211
PR,Arecibo Municipio,72013,2015,52462.0,1046745.0,1.9919424460431654,270.0,7330.0,0.28935688591983555
PR,Arecibo Municipio,72013,2016,44985.0,914171.0,2.0732441219900046,228.0,6423.0,0.10021505376344086
PR,Arecibo Municipio,72013,2017,39915.0,828247.0,1.3430161357205577,122.0,3498.0,0.1256236462093863
PR,Arroyo Municipio,72015,2013,13674.0,217428.0,3.7270555555555562,49.0,1296.0,0.026814814814814816
PR,Arroyo Municipio,72015,2014,12904.0,207016.0,3.2547495337063683,47.0,1240.0,0.13381294964028778
PR,Arroyo Municipio,72015,2015,8908.0,150571.0,2.0894861111111114,44.0,1066.0,0.0897037037037037
PR,Arroyo Municipio,72015,2016,8214.0,145918.0,2.075347826086956,22.0,708.0,0.19553846153846152
PR,Arroyo Municipio,72015,2017,6410.0,120010.0,1.6961498257839722,12.0,360.0,0.01532520325203252
PR,Barceloneta Municipio,72017,2013,8430.0,140768.0,2.255513513513514,31.0,645.0,0.14513513513513515
PR,Barceloneta Municipio,72017,2014,7920.0,146588.0,1.4036538461538464,37.0,833.0,0.1541025641025641
PR,Barceloneta Municipio,72017,2015,6071.0,115603.0,1.4893809523809525,55.0,1255.0,1.157
PR,Barceloneta Municipio,72017,2016,5300.0,108528.0,1.2327927927927929,55.0,1650.0,0.5256756756756756
PR,Barceloneta Municipio,72017,2017,4502.0,98861.0,0.7721891891891892,35.0,930.0,0.2863783783783784
PR,Barranquitas Municipio,72019,2013,3005.0,42986.0,3.7840000000000003,23.0,398.0,0.13899999999999998
PR,Barranquitas Municipio,72019,2014,2994.0,46332.0,2.952592592592593,30.0,807.0,0.19444444444444445
PR,Barranquitas Municipio,72019,2015,2025.0,31249.0,1.8085185185185186,0.0,0.0,0.0
PR,Barranquitas Municipio,72019,2016,1933.0,32038.0,1.5189285714285716,17.0,495.0,0.10892857142857142
PR,Barranquitas Municipio,72019,2017,1507.0,25500.0,1.1623076923076923,0.0,0.0,0.0
PR,Bayamon Municipio,72021,2013,871485.0,15445761.0,3.125651018583702,16266.0,444078.0,0.3178897808034268
PR,Bayamon Municipio,72021,2014,828899.0,15463478.0,2.627434174077769,16212.0,443456.0,0.3182616253049885
PR,Bayamon Municipio,72021,2015,619405.0,11728777.0,1.990204214341952,14501.0,403232.0,0.3010590110753964
PR,Bayamon Municipio,72021,2016,578024.0,11466555.0,1.9402451952315665,16656.0,457502.0,0.3569523424870899
PR,Bayamon Municipio,72021,2017,507472.0,10203721.0,1.7923203285216123,15018.0,417932.0,0.3975002955750628
PR,Cabo Rojo Municipio,72023,2013,43451.0,724390.0,3.052891983122363,344.0,8984.0,0.10769959723820484
